cache hit: cache/train_4x160.u8
cache hit: cache/val_4x160.u8
X3D-XS | 3 blocks frozen | 4 frames at 160px | 28132 train / 4418 val clips on cuda
epoch 1/100  loss 5.3665  acc 0.0667  val loss 5.2927  val acc 0.1421
epoch 2/100  loss 5.2471  acc 0.1913  val loss 5.2128  val acc 0.2216
epoch 3/100  loss 5.1515  acc 0.2909  val loss 5.1366  val acc 0.3035
epoch 4/100  loss 5.0767  acc 0.3664  val loss 5.0832  val acc 0.3547
epoch 5/100  loss 5.0189  acc 0.4232  val loss 5.0459  val acc 0.3936
epoch 6/100  loss 4.9775  acc 0.4634  val loss 5.0363  val acc 0.4013
epoch 7/100  loss 4.9424  acc 0.4979  val loss 5.0134  val acc 0.4262
epoch 8/100  loss 4.9070  acc 0.5333  val loss 4.9833  val acc 0.4570
epoch 9/100  loss 4.8730  acc 0.5679  val loss 4.9626  val acc 0.4733
epoch 10/100  loss 4.8489  acc 0.5914  val loss 4.9555  val acc 0.4830
epoch 11/100  loss 4.8237  acc 0.6152  val loss 4.9688  val acc 0.4679
epoch 12/100  loss 4.8032  acc 0.6350  val loss 4.9367  val acc 0.4991
epoch 13/100  loss 4.7781  acc 0.6601  val loss 4.9345  val acc 0.4998
epoch 14/100  loss 4.7600  acc 0.6782  val loss 4.9331  val acc 0.5023
epoch 15/100  loss 4.7431  acc 0.6945  val loss 4.9131  val acc 0.5251
epoch 16/100  loss 4.7245  acc 0.7126  val loss 4.9005  val acc 0.5346
epoch 17/100  loss 4.7122  acc 0.7243  val loss 4.9090  val acc 0.5260
epoch 18/100  loss 4.6978  acc 0.7391  val loss 4.9042  val acc 0.5330
epoch 19/100  loss 4.6845  acc 0.7523  val loss 4.9231  val acc 0.5097
epoch 20/100  loss 4.6684  acc 0.7680  val loss 4.9051  val acc 0.5333
epoch 21/100  loss 4.6573  acc 0.7781  val loss 4.9019  val acc 0.5326
epoch 22/100  loss 4.6456  acc 0.7903  val loss 4.8962  val acc 0.5355
epoch 23/100  loss 4.6365  acc 0.7991  val loss 4.8969  val acc 0.5394
epoch 24/100  loss 4.6248  acc 0.8101  val loss 4.9075  val acc 0.5249
epoch 25/100  loss 4.6195  acc 0.8144  val loss 4.9088  val acc 0.5276
epoch 26/100  loss 4.6108  acc 0.8244  val loss 4.9034  val acc 0.5321
epoch 27/100  loss 4.6023  acc 0.8324  val loss 4.9079  val acc 0.5258
epoch 28/100  loss 4.5932  acc 0.8410  val loss 4.9102  val acc 0.5229
epoch 29/100  loss 4.5895  acc 0.8440  val loss 4.8881  val acc 0.5457
epoch 30/100  loss 4.5852  acc 0.8484  val loss 4.9233  val acc 0.5097
epoch 31/100  loss 4.5806  acc 0.8523  val loss 4.8898  val acc 0.5430
epoch 32/100  loss 4.5786  acc 0.8544  val loss 4.8990  val acc 0.5342
epoch 33/100  loss 4.5740  acc 0.8587  val loss 4.9046  val acc 0.5272
epoch 34/100  loss 4.5720  acc 0.8605  val loss 4.8898  val acc 0.5428
epoch 35/100  loss 4.5696  acc 0.8624  val loss 4.8961  val acc 0.5362
epoch 36/100  loss 4.5653  acc 0.8670  val loss 4.8683  val acc 0.5634
epoch 37/100  loss 4.5645  acc 0.8673  val loss 4.8739  val acc 0.5600
epoch 38/100  loss 4.5639  acc 0.8686  val loss 4.8756  val acc 0.5555
epoch 39/100  loss 4.5572  acc 0.8746  val loss 4.8842  val acc 0.5491
epoch 40/100  loss 4.5571  acc 0.8750  val loss 4.8968  val acc 0.5376
epoch 41/100  loss 4.5539  acc 0.8783  val loss 4.8732  val acc 0.5643
epoch 42/100  loss 4.5528  acc 0.8781  val loss 4.8881  val acc 0.5432
