cache hit: cache/train_13x160.u8
cache hit: cache/val_13x160.u8
X3D-S | 5 blocks frozen | 13 frames at 160px | 28132 train / 4418 val clips on cuda
epoch 1/100  loss 5.4022  acc 0.0304  val loss 5.3739  val acc 0.0577
epoch 2/100  loss 5.3511  acc 0.0928  val loss 5.3253  val acc 0.1172
epoch 3/100  loss 5.3077  acc 0.1411  val loss 5.2918  val acc 0.1609
epoch 4/100  loss 5.2756  acc 0.1747  val loss 5.2644  val acc 0.1802
epoch 5/100  loss 5.2480  acc 0.2033  val loss 5.2512  val acc 0.1897
epoch 6/100  loss 5.2259  acc 0.2253  val loss 5.2419  val acc 0.2005
epoch 7/100  loss 5.2039  acc 0.2484  val loss 5.2170  val acc 0.2304
epoch 8/100  loss 5.1848  acc 0.2682  val loss 5.2032  val acc 0.2413
epoch 9/100  loss 5.1666  acc 0.2876  val loss 5.1969  val acc 0.2481
epoch 10/100  loss 5.1505  acc 0.3039  val loss 5.1844  val acc 0.2626
epoch 11/100  loss 5.1344  acc 0.3187  val loss 5.1813  val acc 0.2626
epoch 12/100  loss 5.1203  acc 0.3337  val loss 5.1709  val acc 0.2723
epoch 13/100  loss 5.1078  acc 0.3469  val loss 5.1700  val acc 0.2694
epoch 14/100  loss 5.0979  acc 0.3542  val loss 5.1605  val acc 0.2811
epoch 15/100  loss 5.0876  acc 0.3652  val loss 5.1549  val acc 0.2847
epoch 16/100  loss 5.0776  acc 0.3748  val loss 5.1506  val acc 0.2936
epoch 17/100  loss 5.0659  acc 0.3861  val loss 5.1488  val acc 0.2940
epoch 18/100  loss 5.0593  acc 0.3936  val loss 5.1464  val acc 0.2956
epoch 19/100  loss 5.0527  acc 0.3982  val loss 5.1408  val acc 0.2995
epoch 20/100  loss 5.0442  acc 0.4071  val loss 5.1369  val acc 0.3022
epoch 21/100  loss 5.0363  acc 0.4134  val loss 5.1328  val acc 0.3108
epoch 22/100  loss 5.0277  acc 0.4223  val loss 5.1292  val acc 0.3083
epoch 23/100  loss 5.0202  acc 0.4305  val loss 5.1323  val acc 0.3083
epoch 24/100  loss 5.0149  acc 0.4347  val loss 5.1264  val acc 0.3121
epoch 25/100  loss 5.0086  acc 0.4396  val loss 5.1255  val acc 0.3153
epoch 26/100  loss 5.0045  acc 0.4443  val loss 5.1252  val acc 0.3124
epoch 27/100  loss 4.9972  acc 0.4520  val loss 5.1220  val acc 0.3178
epoch 28/100  loss 4.9915  acc 0.4574  val loss 5.1171  val acc 0.3248
epoch 29/100  loss 4.9873  acc 0.4612  val loss 5.1239  val acc 0.3124
epoch 30/100  loss 4.9846  acc 0.4625  val loss 5.1200  val acc 0.3198
epoch 31/100  loss 4.9768  acc 0.4725  val loss 5.1203  val acc 0.3187
epoch 32/100  loss 4.9731  acc 0.4729  val loss 5.1261  val acc 0.3133
epoch 33/100  loss 4.9667  acc 0.4822  val loss 5.1238  val acc 0.3153
epoch 34/100  loss 4.9628  acc 0.4832  val loss 5.1160  val acc 0.3216
epoch 35/100  loss 4.9589  acc 0.4884  val loss 5.1255  val acc 0.3105
epoch 36/100  loss 4.9554  acc 0.4924  val loss 5.1152  val acc 0.3246
epoch 37/100  loss 4.9473  acc 0.4998  val loss 5.1190  val acc 0.3205
epoch 38/100  loss 4.9443  acc 0.5038  val loss 5.1105  val acc 0.3250
epoch 39/100  loss 4.9414  acc 0.5055  val loss 5.1175  val acc 0.3160
epoch 40/100  loss 4.9369  acc 0.5101  val loss 5.1162  val acc 0.3216
epoch 41/100  loss 4.9307  acc 0.5161  val loss 5.1229  val acc 0.3101
epoch 42/100  loss 4.9268  acc 0.5198  val loss 5.1065  val acc 0.3296
epoch 43/100  loss 4.9214  acc 0.5262  val loss 5.1105  val acc 0.3275
epoch 44/100  loss 4.9170  acc 0.5304  val loss 5.1058  val acc 0.3305
epoch 45/100  loss 4.9123  acc 0.5355  val loss 5.1074  val acc 0.3282
epoch 46/100  loss 4.9074  acc 0.5391  val loss 5.1035  val acc 0.3314
epoch 47/100  loss 4.9051  acc 0.5417  val loss 5.1046  val acc 0.3330
epoch 48/100  loss 4.9009  acc 0.5452  val loss 5.1096  val acc 0.3318
epoch 49/100  loss 4.8963  acc 0.5499  val loss 5.1078  val acc 0.3302
epoch 50/100  loss 4.8914  acc 0.5542  val loss 5.1055  val acc 0.3316
epoch 51/100  loss 4.8896  acc 0.5559  val loss 5.1044  val acc 0.3302
epoch 52/100  loss 4.8880  acc 0.5582  val loss 5.1166  val acc 0.3185
epoch 53/100  loss 4.8845  acc 0.5610  val loss 5.1082  val acc 0.3282
epoch 54/100  loss 4.8813  acc 0.5638  val loss 5.0964  val acc 0.3418
epoch 55/100  loss 4.8790  acc 0.5663  val loss 5.0986  val acc 0.3393
epoch 56/100  loss 4.8756  acc 0.5689  val loss 5.1119  val acc 0.3232
epoch 57/100  loss 4.8721  acc 0.5724  val loss 5.1017  val acc 0.3330
epoch 58/100  loss 4.8699  acc 0.5739  val loss 5.0970  val acc 0.3404
epoch 59/100  loss 4.8686  acc 0.5756  val loss 5.1068  val acc 0.3307
epoch 60/100  loss 4.8636  acc 0.5810  val loss 5.0969  val acc 0.3425
epoch 61/100  loss 4.8623  acc 0.5813  val loss 5.0955  val acc 0.3416
epoch 62/100  loss 4.8583  acc 0.5851  val loss 5.0942  val acc 0.3420
epoch 63/100  loss 4.8562  acc 0.5864  val loss 5.0979  val acc 0.3370
epoch 64/100  loss 4.8539  acc 0.5900  val loss 5.0948  val acc 0.3420
epoch 65/100  loss 4.8523  acc 0.5910  val loss 5.0917  val acc 0.3459
epoch 66/100  loss 4.8513  acc 0.5910  val loss 5.0918  val acc 0.3452
epoch 67/100  loss 4.8478  acc 0.5943  val loss 5.0947  val acc 0.3388
epoch 68/100  loss 4.8481  acc 0.5945  val loss 5.0978  val acc 0.3373
epoch 69/100  loss 4.8453  acc 0.5971  val loss 5.0953  val acc 0.3402
epoch 70/100  loss 4.8443  acc 0.5974  val loss 5.0984  val acc 0.3379
epoch 71/100  loss 4.8402  acc 0.6017  val loss 5.0893  val acc 0.3425
epoch 72/100  loss 4.8405  acc 0.6010  val loss 5.1009  val acc 0.3341
epoch 73/100  loss 4.8387  acc 0.6031  val loss 5.0907  val acc 0.3436
epoch 74/100  loss 4.8357  acc 0.6055  val loss 5.0938  val acc 0.3427
epoch 75/100  loss 4.8340  acc 0.6074  val loss 5.0966  val acc 0.3391
epoch 76/100  loss 4.8341  acc 0.6078  val loss 5.0954  val acc 0.3397
epoch 77/100  loss 4.8293  acc 0.6120  val loss 5.0949  val acc 0.3393
epoch 78/100  loss 4.8296  acc 0.6111  val loss 5.0957  val acc 0.3400
epoch 79/100  loss 4.8270  acc 0.6140  val loss 5.0931  val acc 0.3400
epoch 80/100  loss 4.8253  acc 0.6166  val loss 5.0941  val acc 0.3427
epoch 81/100  loss 4.8229  acc 0.6175  val loss 5.0913  val acc 0.3431
epoch 82/100  loss 4.8209  acc 0.6204  val loss 5.0870  val acc 0.3511
epoch 83/100  loss 4.8168  acc 0.6241  val loss 5.0970  val acc 0.3341
epoch 84/100  loss 4.8162  acc 0.6257  val loss 5.0908  val acc 0.3470
epoch 85/100  loss 4.8129  acc 0.6274  val loss 5.0893  val acc 0.3486
epoch 86/100  loss 4.8096  acc 0.6315  val loss 5.0872  val acc 0.3481
