cache hit: cache/train_4x160.u8
cache hit: cache/val_4x160.u8
X3D-XS | 1 blocks frozen | 4 frames at 160px | 28132 train / 4418 val clips on cuda
epoch 1/100  loss 5.3715  acc 0.0610  val loss 5.2854  val acc 0.1517
epoch 2/100  loss 5.2427  acc 0.1986  val loss 5.1900  val acc 0.2492
epoch 3/100  loss 5.1392  acc 0.3045  val loss 5.1226  val acc 0.3133
epoch 4/100  loss 5.0651  acc 0.3774  val loss 5.0674  val acc 0.3714
epoch 5/100  loss 5.0065  acc 0.4354  val loss 5.0351  val acc 0.4031
epoch 6/100  loss 4.9582  acc 0.4837  val loss 5.0033  val acc 0.4346
epoch 7/100  loss 4.9174  acc 0.5245  val loss 4.9937  val acc 0.4436
epoch 8/100  loss 4.8783  acc 0.5627  val loss 4.9582  val acc 0.4803
epoch 9/100  loss 4.8480  acc 0.5925  val loss 4.9408  val acc 0.4937
epoch 10/100  loss 4.8214  acc 0.6186  val loss 4.9287  val acc 0.5095
epoch 11/100  loss 4.7940  acc 0.6460  val loss 4.9191  val acc 0.5174
epoch 12/100  loss 4.7689  acc 0.6712  val loss 4.9120  val acc 0.5249
epoch 13/100  loss 4.7509  acc 0.6869  val loss 4.8887  val acc 0.5478
epoch 14/100  loss 4.7361  acc 0.7011  val loss 4.8910  val acc 0.5428
epoch 15/100  loss 4.7202  acc 0.7171  val loss 4.8859  val acc 0.5496
epoch 16/100  loss 4.7040  acc 0.7325  val loss 4.8803  val acc 0.5548
epoch 17/100  loss 4.6926  acc 0.7447  val loss 4.8522  val acc 0.5883
epoch 18/100  loss 4.6802  acc 0.7563  val loss 4.8761  val acc 0.5613
epoch 19/100  loss 4.6698  acc 0.7655  val loss 4.8573  val acc 0.5794
epoch 20/100  loss 4.6560  acc 0.7790  val loss 4.8512  val acc 0.5844
epoch 21/100  loss 4.6451  acc 0.7895  val loss 4.8683  val acc 0.5677
epoch 22/100  loss 4.6355  acc 0.7989  val loss 4.8648  val acc 0.5693
epoch 23/100  loss 4.6240  acc 0.8112  val loss 4.8692  val acc 0.5634
epoch 24/100  loss 4.6176  acc 0.8170  val loss 4.8690  val acc 0.5647
epoch 25/100  loss 4.6131  acc 0.8211  val loss 4.8497  val acc 0.5867
epoch 26/100  loss 4.6016  acc 0.8324  val loss 4.8600  val acc 0.5715
epoch 27/100  loss 4.5975  acc 0.8362  val loss 4.8455  val acc 0.5883
epoch 28/100  loss 4.5928  acc 0.8407  val loss 4.8394  val acc 0.5960
epoch 29/100  loss 4.5872  acc 0.8459  val loss 4.8467  val acc 0.5862
epoch 30/100  loss 4.5840  acc 0.8483  val loss 4.8572  val acc 0.5783
